hour,pv_kw_per_kwp,ghi_kw_m2,temp_c
822,0.0000,0.0000,9.4480
823,0.0000,0.0000,9.3030
824,0.1100,0.1370,10.6250
825,0.3330,0.3850,15.8670
826,0.5190,0.6250,20.1140
827,0.6460,0.8130,23.0540
828,0.7080,0.9160,24.7750
829,0.6600,0.8460,25.5670
830,0.6710,0.8660,26.2030
831,0.6440,0.8280,26.4810
832,0.5540,0.6950,26.2440
833,0.3810,0.4630,25.2990
834,0.1430,0.1800,22.5370
835,0.0000,0.0030,17.2490
836,0.0000,0.0000,16.0350
837,0.0000,0.0000,16.1930
838,0.0000,0.0000,15.8140
839,0.0000,0.0000,14.7690
840,0.0000,0.0000,14.2770
841,0.0000,0.0000,13.8020
842,0.0000,0.0000,12.9090
843,0.0000,0.0000,12.2150
844,0.0000,0.0000,11.3470
845,0.0000,0.0000,10.3360
846,0.0000,0.0000,9.4980
847,0.0000,0.0000,8.8500
848,0.0870,0.1130,10.2300
849,0.3490,0.4040,15.6490
850,0.5540,0.6730,20.3110
851,0.6840,0.8720,23.5460
852,0.7570,1.0010,25.7390
853,0.7830,1.0560,27.3170
854,0.7620,1.0260,28.2520
855,0.6890,0.9080,28.4850
856,0.5610,0.7130,28.1170
857,0.3760,0.4620,27.0740
858,0.1380,0.1770,24.3390
859,0.0000,0.0040,19.6730
860,0.0000,0.0000,18.2860
861,0.0000,0.0000,17.3010
862,0.0000,0.0000,16.4470
863,0.0000,0.0000,16.0900
864,0.0000,0.0000,15.3510
865,0.0000,0.0000,13.9180
866,0.0000,0.0000,12.9300
867,0.0000,0.0000,12.3600
868,0.0000,0.0000,11.9000
869,0.0000,0.0000,11.4830
870,0.0000,0.0000,11.2830
871,0.0000,0.0000,11.2180
872,0.1150,0.1440,12.5680
873,0.3590,0.4170,16.6210
874,0.5450,0.6610,20.6400
875,0.6730,0.8580,23.9570
876,0.7460,0.9850,25.9950
877,0.7720,1.0360,27.3120
878,0.7520,1.0090,27.9950
879,0.6850,0.8990,28.0790
880,0.5600,0.7080,27.6290
881,0.3780,0.4620,26.5360
882,0.1430,0.1820,23.9030
883,0.0000,0.0040,18.7660
884,0.0000,0.0000,17.6380
885,0.0000,0.0000,17.2830
886,0.0000,0.0000,16.4550
887,0.0000,0.0000,15.7110
888,0.0000,0.0000,15.2360
889,0.0000,0.0000,14.9090
890,0.0000,0.0000,14.3710
891,0.0000,0.0000,13.7320
892,0.0000,0.0000,13.0860
893,0.0000,0.0000,12.4630
894,0.0000,0.0000,11.9740
895,0.0000,0.0000,11.4270
896,0.1090,0.1360,12.2040
897,0.3560,0.4140,16.6500
898,0.5500,0.6700,21.2370
899,0.6790,0.8710,24.6890
900,0.7520,1.0020,27.1040
901,0.7740,1.0510,28.7500
902,0.7500,1.0150,29.6500
903,0.6770,0.8960,29.8310
904,0.5510,0.7030,29.4230
905,0.3680,0.4540,28.3410
906,0.1350,0.1740,25.4800
907,0.0000,0.0040,20.1580
908,0.0000,0.0000,18.5350
909,0.0000,0.0000,17.8620
910,0.0000,0.0000,16.4830
911,0.0000,0.0000,15.2210
912,0.0000,0.0000,14.2640
913,0.0000,0.0000,13.9630
914,0.0000,0.0000,13.5010
915,0.0000,0.0000,12.9720
916,0.0000,0.0000,12.3220
917,0.0000,0.0000,11.7580
918,0.0000,0.0000,11.3190
919,0.0000,0.0000,10.9740
920,0.0780,0.1050,12.2280
921,0.2960,0.3430,15.8120
922,0.5270,0.6320,19.3530
923,0.6740,0.8500,22.0550
924,0.7590,0.9950,24.2900
925,0.7800,1.0400,25.9120
926,0.7470,0.9910,26.7990
927,0.6800,0.8840,26.9640
928,0.5470,0.6850,26.4350
929,0.3500,0.4240,25.1720
930,0.1160,0.1520,22.9100
931,0.0000,0.0040,19.3320
932,0.0000,0.0000,17.1540
933,0.0000,0.0000,15.3300
934,0.0000,0.0000,14.1910
935,0.0000,0.0000,13.2150
936,0.0000,0.0000,12.0650
937,0.0000,0.0000,11.1180
938,0.0000,0.0000,10.4060
939,0.0000,0.0000,9.8330
940,0.0000,0.0000,9.4040
941,0.0000,0.0000,9.2080
942,0.0000,0.0000,8.9410
943,0.0000,0.0000,8.6190
944,0.0860,0.1120,9.7880
945,0.3190,0.3660,13.4510
946,0.5400,0.6430,17.3500
947,0.6940,0.8710,20.1550
948,0.7730,1.0040,22.1230
949,0.7910,1.0420,23.4480
950,0.7610,0.9980,24.1440
951,0.6880,0.8830,24.2240
952,0.5640,0.6990,23.8370
953,0.3700,0.4440,22.8410
954,0.1230,0.1570,20.9210
955,0.0000,0.0040,16.7790
956,0.0000,0.0000,15.0630
957,0.0000,0.0000,13.9800
958,0.0000,0.0000,12.9870
959,0.0000,0.0000,11.8310
960,0.0000,0.0000,10.9160
961,0.0000,0.0000,10.2610
962,0.0000,0.0000,9.7010
963,0.0000,0.0000,9.0880
964,0.0000,0.0000,8.4910
965,0.0000,0.0000,7.9200
966,0.0000,0.0000,7.4920
967,0.0000,0.0000,7.2240
968,0.1430,0.1710,9.1270
969,0.3950,0.4540,14.0390
970,0.5880,0.7100,18.2940
971,0.7190,0.9130,21.1240
972,0.7930,1.0450,23.2030
973,0.8170,1.0950,24.7230
974,0.7920,1.0590,25.5980
975,0.7190,0.9400,25.8270
976,0.5920,0.7460,25.5020
977,0.4050,0.4910,24.5290
978,0.1620,0.2010,22.2640
979,0.0000,0.0060,17.0570
980,0.0000,0.0000,15.4440
981,0.0000,0.0000,15.1300
982,0.0000,0.0000,14.8130
983,0.0000,0.0000,13.9620
984,0.0000,0.0000,12.6450
985,0.0000,0.0000,11.4720
986,0.0000,0.0000,10.8520
987,0.0000,0.0000,10.5990
988,0.0000,0.0000,10.4410
989,0.0000,0.0000,10.1900
990,0.0000,0.0000,9.9260
991,0.0000,0.0000,9.6100
992,0.1240,0.1520,11.0230
993,0.3660,0.4240,15.5090
994,0.5630,0.6810,19.5560
995,0.6940,0.8830,22.4630
996,0.7670,1.0090,24.4760
997,0.7920,1.0600,25.7750
998,0.7700,1.0270,26.4170
999,0.6920,0.9000,26.3920
1000,0.5620,0.7040,25.8310
1001,0.3640,0.4400,24.6530
1002,0.1290,0.1660,22.6700
1003,0.0000,0.0050,18.5260
1004,0.0000,0.0000,16.6190
1005,0.0000,0.0000,15.3750
1006,0.0000,0.0000,14.5490
1007,0.0000,0.0000,14.1340
1008,0.0000,0.0000,13.5900
1009,0.0000,0.0000,13.1310
1010,0.0000,0.0000,12.5470
1011,0.0000,0.0000,11.6420
1012,0.0000,0.0000,10.8420
1013,0.0000,0.0000,10.2950
1014,0.0000,0.0000,9.7080
1015,0.0000,0.0000,9.2700
1016,0.1210,0.1490,11.5980
1017,0.3600,0.4190,16.8020
1018,0.5540,0.6740,20.9010
1019,0.6880,0.8800,23.6560
1020,0.7650,1.0140,25.7630
1021,0.7870,1.0630,27.2680
1022,0.7580,1.0190,28.0740
1023,0.6790,0.8900,28.1640
1024,0.5300,0.6670,27.5830
1025,0.3290,0.4010,26.2850
1026,0.1030,0.1380,24.0360
1027,0.0000,0.0040,20.1570
1028,0.0000,0.0000,18.5380
1029,0.0000,0.0000,17.7980
1030,0.0000,0.0000,17.0620
1031,0.0000,0.0000,16.2280
1032,0.0000,0.0000,15.4330
1033,0.0000,0.0000,14.6650
1034,0.0000,0.0000,14.0090
1035,0.0000,0.0000,13.4060
1036,0.0000,0.0000,12.8370
1037,0.0000,0.0000,12.3610
1038,0.0000,0.0000,11.9830
1039,0.0000,0.0000,11.5910
1040,0.0460,0.0700,12.0580
1041,0.2120,0.2490,14.0910
1042,0.4440,0.5200,17.4690
1043,0.6290,0.7770,20.6170
1044,0.7080,0.9050,22.7420
1045,0.6830,0.8730,23.9290
1046,0.6130,0.7720,24.4320
1047,0.4600,0.5600,24.0890
1048,0.3230,0.3880,23.3380
1049,0.1630,0.2030,22.2550
1050,0.0410,0.0660,20.8470
1051,0.0000,0.0020,18.9800
1052,0.0000,0.0000,18.0640
1053,0.0000,0.0000,17.2660
1054,0.0000,0.0000,16.4710
1055,0.0000,0.0000,15.5490
1056,0.0000,0.0000,14.7620
1057,0.0000,0.0000,13.9090
1058,0.0000,0.0000,13.0050
1059,0.0000,0.0000,12.4270
1060,0.0000,0.0000,11.9310
1061,0.0000,0.0000,11.7360
1062,0.0000,0.0000,11.7630
1063,0.0000,0.0000,11.7870
1064,0.1100,0.1390,13.2030
1065,0.3450,0.4010,16.8910
1066,0.5490,0.6670,20.6320
1067,0.6810,0.8670,23.2500
1068,0.7570,0.9960,25.0460
1069,0.7830,1.0480,26.2530
1070,0.7580,1.0110,26.8460
1071,0.6850,0.8920,26.8480
1072,0.5620,0.7070,26.4030
1073,0.3620,0.4400,25.3580
1074,0.1350,0.1720,23.6020
1075,0.0000,0.0060,19.7690
1076,0.0000,0.0000,17.7500
1077,0.0000,0.0000,16.4790
1078,0.0000,0.0000,15.7530
1079,0.0000,0.0000,15.3220
1080,0.0000,0.0000,14.9290
1081,0.0000,0.0000,14.6590
1082,0.0000,0.0000,14.4560
1083,0.0000,0.0000,14.1480
1084,0.0000,0.0000,13.4280
1085,0.0000,0.0000,12.7270
1086,0.0000,0.0000,12.1390
1087,0.0000,0.0000,11.7660
1088,0.1360,0.1650,13.2800
1089,0.3720,0.4340,17.5030
1090,0.5620,0.6890,21.7030
1091,0.6920,0.8900,24.4140
1092,0.7670,1.0210,26.3210
1093,0.7910,1.0730,27.6930
1094,0.7680,1.0370,28.5190
1095,0.6970,0.9210,28.7380
1096,0.5700,0.7260,28.3820
1097,0.3890,0.4770,27.4150
1098,0.1550,0.1970,25.2660
1099,0.0000,0.0080,20.1100
1100,0.0000,0.0000,18.1480
1101,0.0000,0.0000,17.5440
1102,0.0000,0.0000,16.9520
1103,0.0000,0.0000,16.1780
1104,0.0000,0.0000,15.5360
1105,0.0000,0.0000,15.0360
1106,0.0000,0.0000,14.6100
1107,0.0000,0.0000,14.0940
1108,0.0000,0.0000,13.5140
1109,0.0000,0.0000,12.8780
1110,0.0000,0.0000,12.3240
1111,0.0000,0.0000,11.9090
1112,0.1400,0.1710,13.6820
1113,0.3760,0.4420,18.7980
1114,0.5640,0.6970,23.2660
1115,0.6920,0.9000,26.2130
1116,0.7660,1.0320,28.0770
1117,0.7910,1.0840,29.2950
1118,0.7680,1.0470,29.9290
1119,0.6980,0.9300,29.9570
1120,0.5750,0.7380,29.4110
1121,0.3960,0.4880,28.2240
1122,0.1620,0.2050,25.9640
1123,0.0000,0.0080,20.6200
1124,0.0000,0.0000,18.4800
1125,0.0000,0.0000,17.4050
1126,0.0000,0.0000,16.6220
1127,0.0000,0.0000,16.0340
1128,0.0000,0.0000,15.5430
1129,0.0000,0.0000,14.9870
1130,0.0000,0.0000,14.5990
1131,0.0000,0.0000,14.0740
1132,0.0000,0.0000,13.4740
1133,0.0000,0.0000,12.7230
1134,0.0000,0.0000,12.1630
1135,0.0000,0.0000,11.5650
1136,0.1510,0.1820,12.9110
1137,0.3920,0.4570,16.9890
1138,0.5830,0.7150,21.1480
1139,0.7120,0.9210,24.4930
1140,0.7840,1.0550,26.9000
1141,0.8070,1.1060,28.5090
1142,0.7830,1.0710,29.3370
1143,0.7130,0.9510,29.3700
1144,0.5900,0.7570,28.7720
1145,0.4090,0.5050,27.5650
1146,0.1730,0.2170,25.2890
1147,0.0000,0.0090,19.8460
1148,0.0000,0.0000,17.4810
1149,0.0000,0.0000,16.1960
1150,0.0000,0.0000,15.3710
1151,0.0000,0.0000,14.9260
1152,0.0000,0.0000,14.6630
1153,0.0000,0.0000,14.2230
1154,0.0000,0.0000,13.6350
1155,0.0000,0.0000,13.0340
1156,0.0000,0.0000,12.6180
1157,0.0000,0.0000,12.3850
1158,0.0000,0.0000,12.0750
1159,0.0000,0.0010,11.6210
1160,0.1520,0.1830,13.1870
1161,0.3910,0.4570,17.4720
1162,0.5840,0.7180,21.5000
1163,0.7130,0.9250,24.9330
1164,0.7860,1.0590,27.0380
1165,0.8100,1.1110,28.4340
1166,0.7860,1.0740,29.2000
1167,0.7150,0.9550,29.3120
1168,0.5920,0.7600,28.8660
1169,0.4120,0.5090,27.8560
1170,0.1770,0.2220,25.7430
1171,0.0000,0.0100,20.2250
1172,0.0000,0.0000,18.1570
1173,0.0000,0.0000,17.0950
1174,0.0000,0.0000,15.8690
1175,0.0000,0.0000,14.6280
1176,0.0000,0.0000,13.8340
1177,0.0000,0.0000,13.2880
1178,0.0000,0.0000,12.9140
1179,0.0000,0.0000,12.3110
1180,0.0000,0.0000,11.8080
1181,0.0000,0.0000,11.1310
1182,0.0000,0.0000,10.4090
1183,0.0000,0.0010,9.8740
1184,0.1650,0.1960,11.8120
1185,0.4040,0.4700,16.4320
1186,0.5960,0.7290,20.1930
1187,0.7250,0.9350,23.4750
1188,0.7980,1.0690,25.5610
1189,0.8210,1.1190,26.9360
1190,0.7980,1.0840,27.7330
1191,0.7270,0.9650,27.9100
1192,0.6030,0.7700,27.4680
1193,0.4220,0.5170,26.3930
1194,0.1840,0.2290,24.4110
1195,0.0000,0.0110,18.9150
1196,0.0000,0.0000,16.7960
1197,0.0000,0.0000,15.8110
1198,0.0000,0.0000,15.1000
1199,0.0000,0.0000,14.4740
1200,0.0000,0.0000,13.8750
1201,0.0000,0.0000,13.3980
1202,0.0000,0.0000,12.9100
1203,0.0000,0.0000,12.6170
1204,0.0000,0.0000,11.9940
1205,0.0000,0.0000,11.2050
1206,0.0000,0.0000,10.5310
1207,0.0000,0.0010,10.2170
1208,0.1650,0.1960,12.4250
1209,0.4010,0.4680,16.8470
1210,0.5900,0.7250,21.3680
1211,0.7180,0.9290,24.3460
1212,0.7910,1.0620,26.1100
1213,0.8140,1.1100,27.1930
1214,0.7910,1.0720,27.7280
1215,0.7200,0.9520,27.6750
1216,0.5950,0.7570,27.0880
1217,0.4150,0.5080,25.9590
1218,0.1790,0.2220,24.0770
1219,0.0000,0.0110,19.1720
1220,0.0000,0.0000,17.1140
1221,0.0000,0.0000,16.0760
1222,0.0000,0.0000,15.3630
1223,0.0000,0.0000,14.6500
1224,0.0000,0.0000,13.7560
1225,0.0000,0.0000,12.9300
1226,0.0000,0.0000,12.1660
1227,0.0000,0.0000,11.5850
1228,0.0000,0.0000,11.1390
1229,0.0000,0.0000,10.7600
1230,0.0000,0.0000,10.2770
1231,0.0000,0.0010,9.7860
1232,0.1580,0.1880,11.8670
1233,0.3960,0.4600,16.2930
1234,0.5900,0.7190,19.6880
1235,0.7210,0.9230,22.4250
1236,0.7940,1.0570,24.7620
1237,0.8170,1.1090,26.4950
1238,0.7940,1.0770,27.5310
1239,0.7240,0.9600,27.7960
1240,0.6020,0.7680,27.3070
1241,0.4220,0.5180,26.1410
1242,0.1870,0.2310,24.1750
1243,0.0000,0.0110,19.2080
1244,0.0000,0.0000,16.7070
1245,0.0000,0.0000,15.5040
1246,0.0000,0.0000,14.6320
1247,0.0000,0.0000,14.1360
1248,0.0000,0.0000,13.9470
1249,0.0000,0.0000,13.5900
1250,0.0000,0.0000,13.2700
1251,0.0000,0.0000,12.5050
1252,0.0000,0.0000,11.9730
1253,0.0000,0.0000,11.5510
1254,0.0000,0.0000,11.3980
1255,0.0000,0.0010,11.3410
1256,0.0530,0.0770,12.9590
1257,0.1740,0.2090,15.8610
1258,0.3110,0.3660,18.9020
1259,0.3910,0.4670,21.7930
1260,0.4400,0.5340,23.6290
1261,0.4690,0.5730,24.7810
1262,0.4210,0.5130,25.1810
1263,0.3550,0.4300,25.0870
1264,0.2660,0.3220,24.6880
1265,0.1610,0.2020,23.9000
1266,0.0550,0.0830,22.1150
1267,0.0000,0.0050,18.7090
1268,0.0000,0.0000,17.3800
1269,0.0000,0.0000,16.6330
1270,0.0000,0.0000,16.2840
1271,0.0000,0.0000,16.1460
1272,0.0000,0.0000,15.8400
1273,0.0000,0.0000,15.2680
1274,0.0000,0.0000,14.6810
1275,0.0000,0.0000,13.7180
1276,0.0000,0.0000,13.0500
1277,0.0000,0.0000,12.2820
1278,0.0000,0.0000,11.4720
1279,0.0000,0.0010,11.3790
1280,0.0500,0.0740,13.3570
1281,0.1840,0.2210,16.8870
1282,0.3570,0.4230,20.4730
1283,0.4960,0.6040,23.2010
1284,0.5710,0.7140,25.0770
1285,0.6290,0.8050,26.5300
1286,0.6000,0.7650,27.1930
1287,0.4990,0.6210,27.0150
1288,0.3600,0.4390,26.4210
1289,0.2120,0.2610,25.5420
1290,0.0730,0.1040,23.9930
1291,0.0000,0.0070,20.4100
1292,0.0000,0.0000,19.0910
1293,0.0000,0.0000,18.6090
1294,0.0000,0.0000,17.8840
1295,0.0000,0.0000,16.6150
1296,0.0000,0.0000,15.4590
1297,0.0000,0.0000,14.9340
1298,0.0000,0.0000,14.4850
1299,0.0000,0.0000,13.9200
1300,0.0000,0.0000,13.3630
1301,0.0000,0.0000,12.8390
1302,0.0000,0.0000,12.4050
1303,0.0000,0.0010,12.3620
1304,0.0590,0.0850,14.3120
1305,0.2680,0.3150,17.9840
1306,0.5490,0.6720,22.1970
1307,0.6880,0.8870,24.9620
1308,0.7630,1.0180,26.9430
1309,0.7810,1.0580,28.2610
1310,0.7480,1.0070,28.8630
1311,0.6530,0.8520,28.7310
1312,0.5070,0.6360,28.0310
1313,0.3040,0.3720,26.7350
1314,0.0980,0.1330,24.7920
1315,0.0000,0.0070,21.7030
1316,0.0000,0.0000,20.0300
1317,0.0000,0.0000,18.4680
1318,0.0000,0.0000,16.9260
1319,0.0000,0.0000,15.7160
1320,0.0000,0.0000,14.5980
1321,0.0000,0.0000,13.5100
1322,0.0000,0.0000,12.7990
1323,0.0000,0.0000,12.1610
1324,0.0000,0.0000,11.6580
1325,0.0000,0.0000,11.3970
1326,0.0000,0.0000,11.3270
1327,0.0000,0.0010,11.3680
1328,0.1190,0.1480,13.3310
1329,0.3570,0.4160,17.1130
1330,0.5610,0.6850,21.1390
1331,0.6930,0.8900,24.1400
1332,0.7670,1.0220,26.3930
1333,0.7860,1.0640,27.9010
1334,0.7550,1.0170,28.6780
1335,0.6650,0.8700,28.6670
1336,0.5320,0.6710,28.0260
1337,0.2980,0.3630,26.5620
1338,0.0920,0.1250,24.5430
1339,0.0000,0.0070,21.7230
1340,0.0000,0.0000,20.5420
1341,0.0000,0.0000,19.3080
1342,0.0000,0.0000,18.0530
1343,0.0000,0.0000,17.1100
1344,0.0000,0.0000,16.3020
1345,0.0000,0.0000,15.4460
1346,0.0000,0.0000,14.7200
1347,0.0000,0.0000,14.1730
1348,0.0000,0.0000,13.6340
1349,0.0000,0.0000,13.1570
1350,0.0000,0.0000,12.7260
1351,0.0000,0.0010,12.3410
1352,0.0940,0.1230,14.1050
1353,0.3230,0.3770,17.7600
1354,0.5200,0.6320,21.9030
1355,0.6630,0.8460,24.5840
1356,0.7560,1.0050,26.6660
1357,0.7920,1.0770,28.2480
1358,0.7690,1.0440,29.2210
1359,0.6830,0.9030,29.4350
1360,0.5530,0.7050,29.0540
1361,0.3520,0.4330,28.0330
1362,0.1310,0.1700,26.1910
1363,0.0000,0.0090,22.3630
1364,0.0000,0.0000,20.8820
1365,0.0000,0.0000,20.0950
1366,0.0000,0.0000,18.7500
1367,0.0000,0.0000,17.2490
1368,0.0000,0.0000,16.6610
1369,0.0000,0.0000,15.8180
1370,0.0000,0.0000,14.7050
1371,0.0000,0.0000,13.7040
1372,0.0000,0.0000,13.1610
1373,0.0000,0.0000,13.0120
1374,0.0000,0.0000,12.7980
1375,0.0690,0.0950,12.6000
1376,0.1380,0.1700,14.2270
1377,0.3800,0.4450,18.1600
1378,0.5710,0.7040,22.2940
1379,0.7020,0.9080,25.0900
1380,0.7760,1.0430,27.2740
1381,0.8010,1.0970,28.8820
1382,0.7780,1.0640,29.8220
1383,0.7080,0.9460,30.0720
1384,0.5840,0.7520,29.7470
1385,0.3950,0.4900,28.7100
1386,0.1710,0.2160,26.7050
1387,0.0000,0.0130,22.4750
1388,0.0000,0.0000,19.8770
1389,0.0000,0.0000,18.4940
1390,0.0000,0.0000,17.6100
1391,0.0000,0.0000,16.7040
1392,0.0000,0.0000,15.5690
1393,0.0000,0.0000,14.5550
1394,0.0000,0.0000,13.8130
1395,0.0000,0.0000,13.2570
1396,0.0000,0.0000,12.6020
1397,0.0000,0.0000,12.0560
1398,0.0000,0.0000,11.6620
1399,0.0000,0.0030,11.4970
1400,0.1520,0.1830,13.7340
1401,0.3950,0.4630,17.9130
1402,0.5790,0.7140,22.1450
1403,0.7000,0.9060,25.0940
1404,0.7690,1.0320,27.2820
1405,0.7890,1.0760,28.8070
1406,0.7560,1.0250,29.5900
1407,0.6800,0.9000,29.6650
1408,0.5600,0.7150,29.2480
1409,0.3960,0.4890,28.3080
1410,0.1690,0.2130,26.3800
1411,0.0000,0.0140,21.8110
1412,0.0000,0.0000,19.0980
1413,0.0000,0.0000,17.8630
1414,0.0000,0.0000,17.1130
1415,0.0000,0.0000,16.4130
1416,0.0000,0.0000,15.5800
1417,0.0000,0.0000,14.8290
1418,0.0000,0.0000,14.1600
1419,0.0000,0.0000,13.4130
1420,0.0000,0.0000,12.6140
1421,0.0000,0.0000,12.0320
1422,0.0000,0.0000,11.6330
1423,0.0000,0.0030,11.4810
1424,0.1360,0.1660,13.4810
1425,0.3850,0.4500,17.7590
1426,0.5760,0.7100,22.2350
1427,0.7040,0.9130,25.2320
1428,0.7770,1.0460,27.4710
1429,0.8000,1.0970,29.0170
1430,0.7760,1.0610,29.9130
1431,0.7050,0.9430,30.0530
1432,0.5810,0.7480,29.5460
1433,0.4040,0.5000,28.4850
1434,0.1760,0.2220,26.5780
1435,0.0000,0.0150,22.2430
1436,0.0000,0.0000,19.7830
1437,0.0000,0.0000,18.4900
1438,0.0000,0.0000,17.3410
1439,0.0000,0.0000,16.3850
1440,0.0000,0.0000,15.6570
1441,0.0000,0.0000,14.7370
1442,0.0000,0.0000,13.9350
1443,0.0000,0.0000,13.2640
1444,0.0000,0.0000,12.8170
1445,0.0000,0.0000,12.5680
1446,0.0000,0.0000,12.3860
1447,0.0000,0.0030,12.2080
1448,0.1430,0.1750,14.4050
1449,0.3850,0.4530,18.5350
1450,0.5750,0.7100,22.7870
1451,0.7030,0.9140,25.6280
1452,0.7770,1.0470,27.5870
1453,0.8010,1.0980,28.9570
1454,0.7780,1.0640,29.7610
1455,0.7070,0.9450,29.9580
1456,0.5840,0.7520,29.6280
1457,0.4040,0.5000,28.6920
1458,0.1680,0.2130,26.8450
1459,0.0000,0.0140,22.4520
1460,0.0000,0.0000,19.9270
1461,0.0000,0.0000,18.7120
1462,0.0000,0.0000,18.0700
1463,0.0000,0.0000,17.5200
1464,0.0000,0.0000,16.4470
1465,0.0000,0.0000,15.3210
1466,0.0000,0.0000,14.5830
1467,0.0000,0.0000,14.1380
1468,0.0000,0.0000,13.8340
1469,0.0000,0.0000,13.5570
1470,0.0000,0.0000,13.1650
1471,0.0000,0.0030,12.7570
1472,0.1440,0.1760,14.9810
1473,0.3830,0.4520,19.4470
1474,0.5710,0.7090,23.9210
1475,0.6980,0.9130,26.9930
1476,0.7700,1.0460,29.2500
1477,0.7930,1.0980,30.8010
1478,0.7700,1.0620,31.6320
1479,0.7000,0.9430,31.6970
1480,0.5760,0.7470,31.1710
1481,0.3980,0.4960,30.0460
1482,0.1710,0.2170,28.0110
1483,0.0000,0.0140,23.7180
1484,0.0000,0.0000,21.5710
1485,0.0000,0.0000,20.3880
1486,0.0000,0.0000,19.2950
1487,0.0000,0.0000,18.5200
1488,0.0000,0.0000,17.5730
1489,0.0000,0.0000,16.4310
1490,0.0000,0.0000,15.2760
1491,0.0000,0.0000,14.3320
1492,0.0000,0.0000,13.6770
1493,0.0000,0.0000,13.0860
1494,0.0000,0.0000,12.6030
1495,0.0000,0.0020,12.2570
1496,0.1330,0.1630,14.5400
1497,0.3690,0.4340,18.6990
1498,0.5570,0.6840,22.5610
1499,0.6870,0.8860,25.1630
1500,0.7620,1.0180,27.0770
1501,0.7850,1.0660,28.4310
1502,0.7600,1.0290,29.2380
1503,0.6890,0.9130,29.4730
1504,0.5640,0.7200,28.9610
1505,0.3570,0.4390,27.6650
1506,0.1360,0.1760,25.7370
1507,0.0000,0.0120,22.4570
1508,0.0000,0.0000,20.7370
1509,0.0000,0.0000,19.5890
1510,0.0000,0.0000,19.0280
1511,0.0000,0.0000,18.5870
1512,0.0000,0.0000,17.3430
1513,0.0000,0.0000,16.4760
1514,0.0000,0.0000,15.8150
1515,0.0000,0.0000,15.1140
1516,0.0000,0.0000,14.5320
1517,0.0000,0.0000,14.0790
1518,0.0000,0.0000,13.6960
1519,0.0000,0.0020,13.4390
1520,0.1360,0.1680,15.7510
1521,0.3740,0.4420,19.4060
1522,0.5650,0.6970,23.0290
1523,0.6950,0.9010,25.7600
1524,0.7680,1.0340,27.8440
1525,0.7920,1.0860,29.3180
1526,0.7690,1.0510,30.1660
1527,0.6980,0.9320,30.3490
1528,0.5750,0.7400,29.8520
1529,0.3760,0.4630,28.4400
1530,0.1470,0.1880,26.2710
1531,0.0000,0.0140,22.6180
1532,0.0000,0.0000,19.9280
1533,0.0000,0.0000,17.8640
1534,0.0000,0.0000,16.2760
1535,0.0000,0.0000,15.0750
1536,0.0000,0.0000,13.9590
1537,0.0000,0.0000,13.0390
1538,0.0000,0.0000,12.3080
1539,0.0000,0.0000,11.6590
1540,0.0000,0.0000,11.1280
1541,0.0000,0.0000,10.7550
1542,0.0000,0.0000,10.4150
1543,0.0000,0.0040,10.0430
1544,0.1580,0.1880,12.6770
1545,0.3990,0.4660,17.4210
1546,0.5860,0.7210,21.7020
1547,0.7140,0.9240,24.4210
1548,0.7860,1.0550,26.5730
1549,0.8090,1.1060,28.0530
1550,0.7860,1.0720,28.8500
1551,0.7150,0.9520,28.9310
1552,0.5930,0.7600,28.4280
1553,0.4030,0.4950,27.2540
1554,0.1800,0.2240,25.2570
1555,0.0010,0.0170,21.1270
1556,0.0000,0.0000,18.4100
1557,0.0000,0.0000,17.0560
1558,0.0000,0.0000,15.9150
1559,0.0000,0.0000,14.9700
1560,0.0000,0.0000,14.2200
1561,0.0000,0.0000,13.5330
1562,0.0000,0.0000,12.8180
1563,0.0000,0.0000,12.2410
1564,0.0000,0.0000,11.9330
1565,0.0000,0.0000,11.8010
1566,0.0000,0.0000,11.7510
1567,0.0000,0.0040,11.7260
1568,0.1560,0.1880,14.6510
1569,0.3960,0.4670,19.5120
1570,0.5830,0.7250,23.4930
1571,0.7110,0.9300,26.2120
1572,0.7840,1.0640,28.1550
1573,0.8080,1.1150,29.4310
1574,0.7860,1.0800,30.0980
1575,0.7170,0.9620,30.1760
1576,0.5950,0.7690,29.7160
1577,0.4050,0.5020,28.6740
1578,0.1790,0.2260,26.8650
1579,0.0020,0.0180,22.2190
1580,0.0000,0.0000,20.1430
1581,0.0000,0.0000,19.1960
1582,0.0000,0.0000,17.9030
1583,0.0000,0.0000,16.5700
1584,0.0000,0.0000,15.2690
1585,0.0000,0.0000,14.3280
1586,0.0000,0.0000,13.6920
1587,0.0000,0.0000,13.0970
1588,0.0000,0.0000,12.7510
1589,0.0000,0.0000,12.5420
1590,0.0000,0.0000,12.4190
1591,0.0000,0.0040,12.3410
1592,0.1520,0.1850,14.9440
1593,0.3920,0.4620,18.9300
1594,0.5810,0.7180,22.7140
1595,0.7090,0.9230,25.7650
1596,0.7820,1.0580,27.9970
1597,0.8050,1.1100,29.4710
1598,0.7830,1.0760,30.2900
1599,0.7140,0.9590,30.4860
1600,0.5930,0.7680,30.1100
1601,0.4090,0.5090,29.0870
1602,0.1790,0.2250,27.2540
1603,0.0020,0.0190,22.6660
1604,0.0000,0.0000,20.0770
1605,0.0000,0.0000,18.9260
1606,0.0000,0.0000,18.3330
1607,0.0000,0.0000,17.2060
